Report Month,Department,0 Days,1 Day,2 Days,3 Days,4 Days,5 Days,Total
2023-02,5225 - Department of Corrections and Rehabilitation,1212,311,304,429,244,3164,5664
2023-02,5227 - Board of State and Community Corrections,8,86,6,1,2,11,114
2023-02,5420 - Prison Industry Authority,11,42,95,44,4,18,214
2023-02,6100 - Department of Education,904,93,85,20,16,187,1305
2023-02,6120 - California State Library,58,23,18,28,22,3,152
2023-02,6125 - Education Audit Appeals Panel,0,2,1,0,0,0,3
2023-02,6200 - California School for the Blind,0,0,2,1,2,17,22
2023-02,6250 - California School for the Deaf - Riverside,0,2,2,5,3,5,17
2023-02,6260 - Diagnostic Centers,0,0,0,3,1,22,26
2023-02,6360 - Commission on Teacher Credentialing,23,84,25,21,8,21,182
2023-02,6870 - Board of Governors of the California Community Colleges,174,3,6,1,0,0,184
2023-02,"6980 - Student Aid Commission, California",90,21,10,1,1,5,128
2023-02,7100 - Employment Development Department,5092,700,768,391,235,34,7220
2023-02,7120 - California Workforce Development Board,69,0,0,0,0,0,69
2023-02,7300 - Agricultural Labor Relations Board,8,6,37,5,0,9,65
2023-02,7320 - Public Employment Relations Board,8,26,19,5,3,2,63
2023-02,7501 - Department of Human Resources,146,53,62,10,7,4,282
2023-02,7502 - California Department of Technology,784,48,32,7,6,87,964
2023-02,7503 - State Personnel Board,53,13,3,0,0,2,71
2023-02,7504 - Office of Data and Innovation,36,5,2,0,0,0,43
2023-02,7600 - California Department of Tax and Fee Administration,2423,718,391,83,13,20,3648
2023-02,7730 - Franchise Tax Board,183,218,3331,911,127,464,5234
2023-02,7760 - Department of General Services,895,232,216,318,31,346,2038
2023-02,7870 - California Victim Compensation Board,0,199,15,10,0,2,226
2023-02,7900 - Public Employees' Retirement System,265,10,14,1899,35,84,2307
2023-02,7910 - Office of Administrative Law,2,7,6,6,2,0,23
2023-02,7920 - State Teachers' Retirement System,3,35,990,213,9,8,1258
2023-02,8120 - Commission on Peace Officer Standards and Training,12,0,0,140,2,5,159
2023-02,8140 - State Public Defender,48,5,13,10,1,12,89
2023-02,8560 - California Exposition and State Fair,0,0,0,0,0,0,0
2023-02,8570 - Department of Food and Agriculture,150,120,85,49,27,84,515
2023-02,8620 - Fair Political Practices Commission,60,17,11,2,0,1,91
2023-02,8660 - Public Utilities Commission,1102,87,46,54,6,23,1318
2023-02,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",0,4,3,0,0,0,7
2023-02,"8830 - Law Revision Commission, California",8,0,0,0,0,0,8
2023-02,8860 - Department of Finance,39,28,277,27,7,7,385
2023-02,8880 - Financial Information System for California,273,23,10,2,1,1,310
2023-02,"8885 - States Mandates, Commission on",10,2,0,3,0,0,15
2023-02,8940 - Military Department,4,11,52,28,10,1,106
2023-02,8955 - Department of Veterans Affairs,125,103,126,63,20,36,473
2023-02,A059 - California Correctional Health Care Services,966,325,506,502,552,34,2885
2023-02,A279 - Unemployment Insurance Appeals Board,73,67,61,29,19,145,394
2023-02,A281 - Employment Training Panel,5,38,10,12,9,0,74
2023-02,A314 - California Science Center,3,0,0,22,3,6,34
2023-02,A341 - California Earthquake Authority,50,6,7,2,0,0,65
2023-02,A424 - Cradle-to-Career,4,0,6,0,0,0,10
2023-02,A541 - Board of Forestry and Fire Protection,2,4,3,0,1,0,10
2023-03,0500 - Governor's Office,12,13,39,28,10,30,132
2023-03,0509 - Governor's Office of Business and Economic Development (GO-Biz),104,13,19,5,6,1,148
2023-03,0511 - Secretary for Government Operations Agency,0,8,16,1,0,0,25
2023-03,"0515 - Secretary for Business, Consumer Services, and Housing Agency",43,7,5,6,3,1,65
2023-03,0521 - Secretary for Transportation Agency,0,0,16,3,0,0,19
2023-03,0530 - Secretary for California Health and Human Services Agency,56,12,7,11,2,1,89
2023-03,0531 - Office of Systems Integration,350,16,10,1,2,5,384
2023-03,0540 - Secretary of the Natural Resources Agency,69,0,16,2,2,1,90
2023-03,0552 - Office of the Inspector General,117,7,6,4,3,6,143
2023-03,0555 - Secretary for Environmental Protection,38,6,3,2,2,35,86
2023-03,0559 - Secretary for Labor and Workforce Development Agency,4,3,7,11,5,4,34
2023-03,0650 - Office of Planning and Research,126,39,23,12,0,2,202
2023-03,0690 - Governor's Office of Emergency Services,30,225,180,191,191,440,1257
2023-03,0820 - Department of Justice,1670,618,682,556,257,466,4249
2023-03,0840 - State Controller,723,160,140,76,37,54,1190
2023-03,0845 - Department of Insurance,534,208,61,31,177,3,1014
2023-03,0855 - California Gambling Control Commission,25,8,8,0,0,0,41
2023-03,0860 - State Board of Equalization,16,4,125,10,1,0,156
2023-03,0870 - Office of Tax Appeals,25,21,34,7,3,0,90
2023-03,0911 - Citizens Redistricting Commission,3,1,1,0,0,0,5
2023-03,1045 - Cannabis Control Appeals Panel,5,1,0,1,0,1,8
2023-03,1111 - Department of Consumer Affairs,586,516,455,442,315,223,2537
2023-03,1115 - Department of Cannabis Control,226,39,45,25,69,0,404
2023-03,1700 - California Civil Rights Department,202,35,19,3,1,4,264
2023-03,1701 - Department of Financial Protection and Innovation,557,63,18,62,6,0,706
2023-03,1703 - California Privacy Protection Agency,21,0,1,0,0,0,22
2023-03,1750 - California Horse Racing Board,10,2,8,0,5,1,26
2023-03,2100 - Department of Alcoholic Beverage Control,52,31,57,92,139,103,474
2023-03,2120 - Alcoholic Beverage Control Appeals Board,2,1,2,1,0,0,6
2023-03,2240 - Department of Housing and Community Development,734,91,86,92,23,87,1113
2023-03,2320 - Department of Real Estate,26,121,115,25,11,7,305
2023-03,2600 - California Transportation Commission,22,2,10,2,1,0,37
2023-03,2660 - Department of Transportation,2307,2307,7070,1255,491,17,13447
2023-03,2665 - High-Speed Rail Authority,192,65,41,26,27,7,358
2023-03,2700 - California Traffic Safety Program,2,21,9,1,0,0,33
2023-03,2720 - California Highway Patrol,0,126,0,224,0,1081,1431
2023-03,2740 - Department of Motor Vehicles,506,126,408,258,61,381,1740
2023-03,3100 - Exposition Park,1,0,0,7,0,1,9
2023-03,3105 - California African-American Museum,0,0,0,0,16,0,16
2023-03,3125 - California Tahoe Conservancy,18,4,6,11,1,6,46
2023-03,3340 - California Conservation Corps,41,29,34,25,15,0,144
2023-03,3355 - Office of Energy Infrastructure Safety,71,0,0,0,0,0,71
2023-03,3360 - Energy Resources Conservation and Development Commission,611,49,25,9,7,0,701
2023-03,3480 - Department of Conservation,408,59,94,54,11,35,661
2023-03,3540 - Department of Forestry and Fire Protection,194,146,151,146,56,4,697
2023-03,3560 - State Lands Commission,90,24,15,13,6,30,178
2023-03,3600 - Department of Fish and Wildlife,69,953,301,269,100,319,2011
2023-03,3640 - Wildlife Conservation Board,19,4,3,2,0,8,36
2023-03,3720 - California Coastal Commission,48,69,43,10,6,2,178
2023-03,3760 - State Coastal Conservancy,43,18,2,2,0,0,65
2023-03,3780 - Native American Heritage Commission,0,1,4,2,1,0,8
2023-03,3790 - Department of Parks and Recreation,180,184,176,134,34,718,1426
2023-03,3810 - Santa Monica Mountains Conservancy,6,0,0,0,0,0,6
2023-03,3820 - San Francisco Bay Conservation and Development Commission,0,46,2,1,0,0,49
2023-03,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,1,7,1,0,0,0,9
2023-03,3830 - San Joaquin River Conservancy,2,2,0,0,0,0,4
2023-03,3835 - Baldwin Hills Conservancy,0,1,2,1,0,0,4
2023-03,3840 - Delta Protection Commission,2,0,2,0,1,2,7
2023-03,3845 - San Diego River Conservancy,0,0,0,0,0,3,3
2023-03,3850 - Coachella Valley Mountains Conservancy,0,0,1,1,2,0,4
2023-03,3855 - Sierra Nevada Conservancy,20,7,16,5,1,0,49
2023-03,3860 - Department of Water Resources,192,401,1020,652,134,34,2433
2023-03,3862 - Central Valley Flood Protection Board,20,19,9,1,6,0,55
2023-03,3875 - Sacramento-San Joaquin Delta Conservancy,11,6,0,0,0,0,17
2023-03,3885 - Delta Stewardship Council,41,10,6,3,1,0,61
2023-03,3900 - State Air Resources Board,41,850,149,143,269,135,1587
2023-03,3930 - Department of Pesticide Regulation,195,98,83,31,9,1,417
2023-03,3940 - State Water Resources Control Board,1015,601,248,323,43,161,2391
2023-03,3960 - Department of Toxic Substances Control,664,141,94,135,31,73,1138
2023-03,3970 - Department of Resources Recycling and Recovery,401,95,36,22,12,1,567
2023-03,3980 - Office of Environmental Health Hazard Assessment,108,20,5,1,0,0,134
2023-03,4100 - State Council on Developmental Disabilities,29,5,16,5,7,3,65
2023-03,4140 - Department of Health Care Access and Information,246,46,33,112,9,69,515
2023-03,4150 - Department of Managed Health Care,537,5,6,0,0,0,548
2023-03,4170 - Department of Aging,199,25,16,8,0,1,249
2023-03,4250 - California Children and Families Commission,1,0,35,0,0,0,36
2023-03,4260 - State Department of Health Care Services,1492,1467,246,153,27,704,4089
2023-03,4265 - Department of Public Health,2456,137,112,83,24,1126,3938
2023-03,4300 - Department of Developmental Services,420,100,48,40,11,6,625
2023-03,4440 - Department of State Hospitals,386,226,150,182,380,0,1324
2023-03,4560 - Mental Health Services Oversight and Accountability Commission,7,14,10,7,3,8,49
2023-03,4700 - Department of Community Services and Development,108,3,4,2,0,1,118
2023-03,4800 - California Health Benefit Exchange,1145,63,52,28,4,19,1311
2023-03,5160 - Department of Rehabilitation,238,231,490,413,135,148,1655
2023-03,5170 - State Independent Living Council,2,0,0,0,0,0,2
2023-03,5175 - Department of Child Support Services,460,94,9,12,13,0,588
2023-03,5180 - Department of Social Services,1710,590,363,1400,401,5,4469
2023-03,5225 - Department of Corrections and Rehabilitation,1648,395,544,688,427,927,4629
2023-03,5227 - Board of State and Community Corrections,8,86,6,1,2,11,114
2023-03,5420 - Prison Industry Authority,11,42,93,47,5,17,215
2023-03,6100 - Department of Education,921,94,87,22,15,194,1333
2023-03,6120 - California State Library,65,17,18,31,22,3,156
2023-03,6125 - Education Audit Appeals Panel,0,2,1,0,0,0,3
2023-03,6200 - California School for the Blind,0,0,2,1,3,16,22
2023-03,6240 - California School for the Deaf - Fremont,4,0,0,0,0,0,4
2023-03,6250 - California School for the Deaf - Riverside,0,2,2,5,3,5,17
2023-03,6260 - Diagnostic Centers,0,0,0,3,1,22,26
2023-03,6360 - Commission on Teacher Credentialing,24,84,24,24,8,18,182
2023-03,6870 - Board of Governors of the California Community Colleges,176,3,5,1,0,0,185
2023-03,"6980 - Student Aid Commission, California",90,21,10,1,1,5,128
2023-03,7100 - Employment Development Department,5125,716,797,396,254,42,7330
2023-03,7120 - California Workforce Development Board,83,0,0,0,0,0,83
2023-03,7300 - Agricultural Labor Relations Board,6,5,37,4,0,9,61
2023-03,7320 - Public Employment Relations Board,9,25,18,5,3,2,62
2023-03,7501 - Department of Human Resources,141,59,66,10,13,5,294
2023-03,7502 - California Department of Technology,783,57,32,8,6,77,963
2023-03,7503 - State Personnel Board,51,15,4,0,0,1,71
2023-03,7504 - Office of Data and Innovation,36,5,2,0,0,0,43
2023-03,7600 - California Department of Tax and Fee Administration,2410,734,394,81,13,25,3657
2023-03,7730 - Franchise Tax Board,170,212,3333,916,126,429,5186
2023-03,7760 - Department of General Services,895,232,220,317,29,356,2049
2023-03,7870 - California Victim Compensation Board,0,199,15,10,0,2,226
2023-03,7900 - Public Employees' Retirement System,260,8,11,1818,123,86,2306
2023-03,7910 - Office of Administrative Law,2,7,6,7,2,0,24
2023-03,7920 - State Teachers' Retirement System,5,36,991,208,11,8,1259
2023-03,8120 - Commission on Peace Officer Standards and Training,13,0,0,147,2,3,165
2023-03,8140 - State Public Defender,48,6,15,12,1,7,89
2023-03,8560 - California Exposition and State Fair,0,0,0,0,0,0,0
2023-03,8570 - Department of Food and Agriculture,113,89,79,49,22,61,413
2023-03,8620 - Fair Political Practices Commission,61,17,10,2,0,1,91
2023-03,8660 - Public Utilities Commission,1096,87,46,54,6,23,1312
2023-03,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",0,4,3,0,0,0,7
2023-03,8825 - Commission on Asian and Pacific Islander American Affairs,3,0,0,0,0,0,3
2023-03,"8830 - Law Revision Commission, California",8,0,0,0,0,0,8
2023-03,8860 - Department of Finance,39,28,275,27,7,7,383
2023-03,8880 - Financial Information System for California,277,24,10,0,8,2,321
2023-03,"8885 - States Mandates, Commission on",10,2,0,3,0,0,15
2023-03,8940 - Military Department,4,11,52,29,8,1,105
2023-03,8955 - Department of Veterans Affairs,126,103,129,62,21,36,477
2023-03,A059 - California Correctional Health Care Services,969,329,535,535,621,32,3021
2023-03,A279 - Unemployment Insurance Appeals Board,65,59,77,31,21,142,395
2023-03,A281 - Employment Training Panel,5,38,10,12,9,0,74
2023-03,A314 - California Science Center,3,0,0,22,3,6,34
2023-03,A341 - California Earthquake Authority,50,6,7,2,0,0,65
2023-03,A424 - Cradle-to-Career,6,0,6,0,0,0,12
2023-03,A541 - Board of Forestry and Fire Protection,2,3,3,0,1,0,9
2023-04,0500 - Governor's Office,12,12,40,29,9,28,130
2023-04,0509 - Governor's Office of Business and Economic Development (GO-Biz),105,14,20,4,7,0,150
2023-04,0511 - Secretary for Government Operations Agency,0,8,16,2,0,0,26
2023-04,"0515 - Secretary for Business, Consumer Services, and Housing Agency",47,7,6,6,3,1,70
2023-04,0521 - Secretary for Transportation Agency,0,0,16,3,0,0,19
2023-04,0530 - Secretary for California Health and Human Services Agency,56,12,7,11,2,1,89
2023-04,0531 - Office of Systems Integration,360,16,9,1,2,5,393
2023-04,0540 - Secretary of the Natural Resources Agency,70,0,16,2,2,1,91
2023-04,0552 - Office of the Inspector General,117,7,7,3,3,6,143
2023-04,0555 - Secretary for Environmental Protection,38,6,3,2,2,33,84
2023-04,0559 - Secretary for Labor and Workforce Development Agency,4,3,7,11,5,5,35
2023-04,0650 - Office of Planning and Research,128,41,24,12,0,2,207
2023-04,0690 - Governor's Office of Emergency Services,329,83,138,245,75,0,870
2023-04,0820 - Department of Justice,1715,620,667,579,335,397,4313
2023-04,0840 - State Controller,727,162,138,82,39,46,1194
2023-04,0845 - Department of Insurance,542,206,61,31,174,3,1017
2023-04,0855 - California Gambling Control Commission,26,8,8,0,0,0,42
2023-04,0860 - State Board of Equalization,19,5,116,14,1,0,155
2023-04,0870 - Office of Tax Appeals,25,21,36,7,3,0,92
2023-04,0890 - Secretary of State,139,66,115,51,34,86,491
2023-04,0911 - Citizens Redistricting Commission,3,1,1,0,0,0,5
2023-04,1045 - Cannabis Control Appeals Panel,5,1,0,1,0,1,8
2023-04,1111 - Department of Consumer Affairs,586,516,455,442,315,223,2537
2023-04,1115 - Department of Cannabis Control,228,39,45,24,73,0,409
2023-04,1700 - California Civil Rights Department,192,33,17,3,1,4,250
2023-04,1701 - Department of Financial Protection and Innovation,564,64,18,62,7,0,715
2023-04,1703 - California Privacy Protection Agency,22,0,1,0,0,0,23
2023-04,1750 - California Horse Racing Board,11,2,7,0,5,1,26
2023-04,2100 - Department of Alcoholic Beverage Control,52,31,57,91,141,101,473
2023-04,2120 - Alcoholic Beverage Control Appeals Board,2,0,3,1,0,0,6
2023-04,2240 - Department of Housing and Community Development,734,97,79,76,24,95,1105
2023-04,2600 - California Transportation Commission,22,2,10,2,1,0,37
2023-04,2660 - Department of Transportation,2307,2307,7070,1255,491,17,13447
2023-04,2665 - High-Speed Rail Authority,199,57,47,30,25,0,358
2023-04,2700 - California Traffic Safety Program,2,21,9,1,0,0,33
2023-04,2720 - California Highway Patrol,0,137,0,259,0,1038,1434
2023-04,2740 - Department of Motor Vehicles,504,121,421,260,57,373,1736
2023-04,3100 - Exposition Park,0,0,0,9,0,0,9
2023-04,3105 - California African-American Museum,0,0,0,0,16,0,16
2023-04,3125 - California Tahoe Conservancy,18,4,6,11,1,6,46
2023-04,3340 - California Conservation Corps,40,30,36,28,15,0,149
2023-04,3355 - Office of Energy Infrastructure Safety,79,0,0,0,0,0,79
2023-04,3360 - Energy Resources Conservation and Development Commission,614,50,28,9,7,0,708
2023-04,3480 - Department of Conservation,407,59,92,57,11,34,660
2023-04,3540 - Department of Forestry and Fire Protection,197,149,150,154,57,4,711
2023-04,3560 - State Lands Commission,90,24,15,14,6,27,176
2023-04,3600 - Department of Fish and Wildlife,69,945,304,269,99,340,2026
2023-04,3640 - Wildlife Conservation Board,19,4,3,2,0,14,42
2023-04,3720 - California Coastal Commission,48,70,43,10,6,2,179
2023-04,3760 - State Coastal Conservancy,43,19,2,2,0,0,66
2023-04,3780 - Native American Heritage Commission,0,1,4,2,1,0,8
2023-04,3790 - Department of Parks and Recreation,230,223,237,143,55,760,1648
2023-04,3810 - Santa Monica Mountains Conservancy,6,0,0,0,0,0,6
2023-04,3820 - San Francisco Bay Conservation and Development Commission,0,47,2,1,0,0,50
