Report Month,Department,0 Days,1 Day,2 Days,3 Days,4 Days,5 Days,Total
2023-02,3355 - Office of Energy Infrastructure Safety,1,0,0,0,0,64,65
2023-02,3360 - Energy Resources Conservation and Development Commission,0,7,9,25,49,609,699
2023-02,3480 - Department of Conservation,33,11,53,91,58,404,650
2023-02,3540 - Department of Forestry and Fire Protection,6,53,143,148,142,191,683
2023-02,3560 - State Lands Commission,29,6,14,15,26,89,179
2023-02,3600 - Department of Fish and Wildlife,296,102,269,307,942,80,1996
2023-02,3640 - Wildlife Conservation Board,10,0,2,3,3,18,36
2023-02,3720 - California Coastal Commission,2,6,10,42,68,48,176
2023-02,3760 - State Coastal Conservancy,0,0,2,2,18,43,65
2023-02,3780 - Native American Heritage Commission,0,1,2,4,1,0,8
2023-02,3790 - Department of Parks and Recreation,749,35,130,179,186,188,1467
2023-02,3810 - Santa Monica Mountains Conservancy,0,0,0,0,0,6,6
2023-02,3820 - San Francisco Bay Conservation and Development Commission,0,0,1,1,45,0,47
2023-02,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,0,0,0,1,7,1,9
2023-02,3830 - San Joaquin River Conservancy,0,0,0,0,2,2,4
2023-02,3835 - Baldwin Hills Conservancy,0,0,1,2,1,0,4
2023-02,3840 - Delta Protection Commission,2,1,0,2,0,2,7
2023-02,3845 - San Diego River Conservancy,3,0,0,0,0,0,3
2023-02,3850 - Coachella Valley Mountains Conservancy,0,2,1,1,0,0,4
2023-02,3855 - Sierra Nevada Conservancy,0,0,7,14,9,18,48
2023-02,3860 - Department of Water Resources,33,129,640,977,405,187,2371
2023-02,3862 - Central Valley Flood Protection Board,0,6,1,13,22,22,64
2023-02,3875 - Sacramento-San Joaquin Delta Conservancy,0,0,0,1,4,12,17
2023-02,3885 - Delta Stewardship Council,0,1,2,6,10,43,62
2023-02,3900 - State Air Resources Board,133,273,145,149,857,41,1598
2023-02,3930 - Department of Pesticide Regulation,0,9,31,82,98,194,414
2023-02,3940 - State Water Resources Control Board,127,49,347,267,587,1186,2563
2023-02,3960 - Department of Toxic Substances Control,79,34,138,101,155,712,1219
2023-02,3970 - Department of Resources Recycling and Recovery,1,13,20,39,90,399,562
2023-02,3980 - Office of Environmental Health Hazard Assessment,0,0,1,5,20,108,134
2023-02,4100 - State Council on Developmental Disabilities,3,7,5,16,5,29,65
2023-02,4140 - Department of Health Care Access and Information,69,10,113,32,49,230,503
2023-02,4150 - Department of Managed Health Care,0,0,0,6,5,537,548
2023-02,4170 - Department of Aging,1,0,8,15,23,198,245
2023-02,4250 - California Children and Families Commission,0,0,1,37,0,1,39
2023-02,4260 - State Department of Health Care Services,610,31,122,294,1039,1981,4077
2023-02,4265 - Department of Public Health,1126,24,83,112,137,2456,3938
2023-02,4300 - Department of Developmental Services,19,15,40,41,99,404,618
2023-02,4440 - Department of State Hospitals,0,380,182,150,226,386,1324
2023-02,4560 - Mental Health Services Oversight and Accountability Commission,8,3,8,10,15,7,51
2023-02,4700 - Department of Community Services and Development,1,0,2,4,3,109,119
2023-02,4800 - California Health Benefit Exchange,0,4,26,56,62,1157,1305
2023-02,5160 - Department of Rehabilitation,149,133,401,483,228,238,1632
2023-02,5170 - State Independent Living Council,0,0,0,0,0,2,2
2023-02,5175 - Department of Child Support Services,0,13,11,10,91,458,583
2023-02,5180 - Department of Social Services,6,406,1404,374,587,1716,4493
2023-02,5225 - Department of Corrections and Rehabilitation,3164,244,429,304,311,1212,5664
2023-02,5227 - Board of State and Community Corrections,11,2,1,6,86,8,114
2023-02,5420 - Prison Industry Authority,18,4,44,95,42,11,214
2023-02,6100 - Department of Education,187,16,20,85,93,904,1305
2023-02,6120 - California State Library,3,22,28,18,23,58,152
2023-02,6125 - Education Audit Appeals Panel,0,0,0,1,2,0,3
2023-02,6200 - California School for the Blind,17,2,1,2,0,0,22
2023-02,6250 - California School for the Deaf - Riverside,5,3,5,2,2,0,17
2023-02,6260 - Diagnostic Centers,22,1,3,0,0,0,26
2023-02,6360 - Commission on Teacher Credentialing,21,8,21,25,84,23,182
2023-02,6870 - Board of Governors of the California Community Colleges,0,0,1,6,3,174,184
2023-02,"6980 - Student Aid Commission, California",5,1,1,10,21,90,128
2023-02,7100 - Employment Development Department,34,235,391,768,700,5092,7220
2023-02,7120 - California Workforce Development Board,0,0,0,0,0,69,69
2023-02,7300 - Agricultural Labor Relations Board,9,0,5,37,6,8,65
2023-02,7320 - Public Employment Relations Board,2,3,5,19,26,8,63
2023-02,7501 - Department of Human Resources,4,7,10,62,53,146,282
2023-02,7502 - California Department of Technology,87,6,7,32,48,784,964
2023-02,7503 - State Personnel Board,2,0,0,3,13,53,71
2023-02,7504 - Office of Data and Innovation,0,0,0,2,5,36,43
2023-02,7600 - California Department of Tax and Fee Administration,20,13,83,391,718,2423,3648
2023-02,7730 - Franchise Tax Board,464,127,911,3331,218,183,5234
2023-02,7760 - Department of General Services,346,31,318,216,232,895,2038
2023-02,7870 - California Victim Compensation Board,2,0,10,15,199,0,226
2023-02,7900 - Public Employees' Retirement System,84,35,1899,14,10,265,2307
2023-02,7910 - Office of Administrative Law,0,2,6,6,7,2,23
2023-02,7920 - State Teachers' Retirement System,8,9,213,990,35,3,1258
2023-02,8120 - Commission on Peace Officer Standards and Training,5,2,140,0,0,12,159
2023-02,8140 - State Public Defender,12,1,10,13,5,48,89
2023-02,8570 - Department of Food and Agriculture,84,27,49,85,120,150,515
2023-02,8620 - Fair Political Practices Commission,1,0,2,11,17,60,91
2023-02,8660 - Public Utilities Commission,23,6,54,46,87,1102,1318
2023-02,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",0,0,0,3,4,0,7
2023-02,"8830 - Law Revision Commission, California",0,0,0,0,0,8,8
2023-02,8860 - Department of Finance,7,7,27,277,28,39,385
2023-02,8880 - Financial Information System for California,1,1,2,10,23,273,310
2023-02,"8885 - States Mandates, Commission on",0,0,3,0,2,10,15
2023-02,8940 - Military Department,1,10,28,52,11,4,106
2023-02,8955 - Department of Veterans Affairs,36,20,63,126,103,125,473
2023-02,A059 - California Correctional Health Care Services,34,552,502,506,325,966,2885
2023-02,A279 - Unemployment Insurance Appeals Board,145,19,29,61,67,73,394
2023-02,A281 - Employment Training Panel,0,9,12,10,38,5,74
2023-02,A314 - California Science Center,6,3,22,0,0,3,34
2023-02,A341 - California Earthquake Authority,0,0,2,7,6,50,65
2023-02,A424 - Cradle-to-Career,0,0,0,6,0,4,10
2023-02,A541 - Board of Forestry and Fire Protection,0,1,0,3,4,2,10
2023-03,0500 - Governor's Office,30,10,28,39,13,12,132
2023-03,0509 - Governor's Office of Business and Economic Development (GO-Biz),1,6,5,19,13,104,148
2023-03,0511 - Secretary for Government Operations Agency,0,0,1,16,8,0,25
2023-03,"0515 - Secretary for Business, Consumer Services, and Housing Agency",1,3,6,5,7,43,65
2023-03,0521 - Secretary for Transportation Agency,0,0,3,16,0,0,19
2023-03,0530 - Secretary for California Health and Human Services Agency,1,2,11,7,12,56,89
2023-03,0531 - Office of Systems Integration,5,2,1,10,16,350,384
2023-03,0540 - Secretary of the Natural Resources Agency,1,2,2,16,0,69,90
2023-03,0552 - Office of the Inspector General,6,3,4,6,7,117,143
2023-03,0555 - Secretary for Environmental Protection,35,2,2,3,6,38,86
2023-03,0559 - Secretary for Labor and Workforce Development Agency,4,5,11,7,3,4,34
2023-03,0650 - Office of Planning and Research,2,0,12,23,39,126,202
2023-03,0690 - Governor's Office of Emergency Services,440,191,191,180,225,30,1257
2023-03,0820 - Department of Justice,466,257,556,682,618,1670,4249
2023-03,0840 - State Controller,54,37,76,140,160,723,1190
2023-03,0845 - Department of Insurance,3,177,31,61,208,534,1014
2023-03,0855 - California Gambling Control Commission,0,0,0,8,8,25,41
2023-03,0860 - State Board of Equalization,0,1,10,125,4,16,156
2023-03,0870 - Office of Tax Appeals,0,3,7,34,21,25,90
2023-03,0911 - Citizens Redistricting Commission,0,0,0,1,1,3,5
2023-03,1045 - Cannabis Control Appeals Panel,1,0,1,0,1,5,8
2023-03,1111 - Department of Consumer Affairs,223,315,442,455,516,586,2537
2023-03,1115 - Department of Cannabis Control,0,69,25,45,39,226,404
2023-03,1700 - California Civil Rights Department,4,1,3,19,35,202,264
2023-03,1701 - Department of Financial Protection and Innovation,0,6,62,18,63,557,706
2023-03,1703 - California Privacy Protection Agency,0,0,0,1,0,21,22
2023-03,1750 - California Horse Racing Board,1,5,0,8,2,10,26
2023-03,2100 - Department of Alcoholic Beverage Control,103,139,92,57,31,52,474
2023-03,2120 - Alcoholic Beverage Control Appeals Board,0,0,1,2,1,2,6
2023-03,2240 - Department of Housing and Community Development,87,23,92,86,91,734,1113
2023-03,2320 - Department of Real Estate,7,11,25,115,121,26,305
2023-03,2600 - California Transportation Commission,0,1,2,10,2,22,37
2023-03,2660 - Department of Transportation,17,491,1255,7070,2307,2307,13447
2023-03,2665 - High-Speed Rail Authority,7,27,26,41,65,192,358
2023-03,2700 - California Traffic Safety Program,0,0,1,9,21,2,33
2023-03,2720 - California Highway Patrol,1081,0,224,0,126,0,1431
2023-03,2740 - Department of Motor Vehicles,381,61,258,408,126,506,1740
2023-03,3100 - Exposition Park,1,0,7,0,0,1,9
2023-03,3105 - California African-American Museum,0,16,0,0,0,0,16
2023-03,3125 - California Tahoe Conservancy,6,1,11,6,4,18,46
2023-03,3340 - California Conservation Corps,0,15,25,34,29,41,144
2023-03,3355 - Office of Energy Infrastructure Safety,0,0,0,0,0,71,71
2023-03,3360 - Energy Resources Conservation and Development Commission,0,7,9,25,49,611,701
2023-03,3480 - Department of Conservation,35,11,54,94,59,408,661
2023-03,3540 - Department of Forestry and Fire Protection,4,56,146,151,146,194,697
2023-03,3560 - State Lands Commission,30,6,13,15,24,90,178
2023-03,3600 - Department of Fish and Wildlife,319,100,269,301,953,69,2011
2023-03,3640 - Wildlife Conservation Board,8,0,2,3,4,19,36
2023-03,3720 - California Coastal Commission,2,6,10,43,69,48,178
2023-03,3760 - State Coastal Conservancy,0,0,2,2,18,43,65
2023-03,3780 - Native American Heritage Commission,0,1,2,4,1,0,8
2023-03,3790 - Department of Parks and Recreation,718,34,134,176,184,180,1426
2023-03,3810 - Santa Monica Mountains Conservancy,0,0,0,0,0,6,6
2023-03,3820 - San Francisco Bay Conservation and Development Commission,0,0,1,2,46,0,49
2023-03,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,0,0,0,1,7,1,9
2023-03,3830 - San Joaquin River Conservancy,0,0,0,0,2,2,4
2023-03,3835 - Baldwin Hills Conservancy,0,0,1,2,1,0,4
2023-03,3840 - Delta Protection Commission,2,1,0,2,0,2,7
2023-03,3845 - San Diego River Conservancy,3,0,0,0,0,0,3
2023-03,3850 - Coachella Valley Mountains Conservancy,0,2,1,1,0,0,4
2023-03,3855 - Sierra Nevada Conservancy,0,1,5,16,7,20,49
2023-03,3860 - Department of Water Resources,34,134,652,1020,401,192,2433
2023-03,3862 - Central Valley Flood Protection Board,0,6,1,9,19,20,55
2023-03,3875 - Sacramento-San Joaquin Delta Conservancy,0,0,0,0,6,11,17
2023-03,3885 - Delta Stewardship Council,0,1,3,6,10,41,61
2023-03,3900 - State Air Resources Board,135,269,143,149,850,41,1587
2023-03,3930 - Department of Pesticide Regulation,1,9,31,83,98,195,417
2023-03,3940 - State Water Resources Control Board,161,43,323,248,601,1015,2391
2023-03,3960 - Department of Toxic Substances Control,73,31,135,94,141,664,1138
2023-03,3970 - Department of Resources Recycling and Recovery,1,12,22,36,95,401,567
2023-03,3980 - Office of Environmental Health Hazard Assessment,0,0,1,5,20,108,134
2023-03,4100 - State Council on Developmental Disabilities,3,7,5,16,5,29,65
2023-03,4140 - Department of Health Care Access and Information,69,9,112,33,46,246,515
2023-03,4150 - Department of Managed Health Care,0,0,0,6,5,537,548
2023-03,4170 - Department of Aging,1,0,8,16,25,199,249
2023-03,4250 - California Children and Families Commission,0,0,0,35,0,1,36
2023-03,4260 - State Department of Health Care Services,704,27,153,246,1467,1492,4089
2023-03,4265 - Department of Public Health,1126,24,83,112,137,2456,3938
2023-03,4300 - Department of Developmental Services,6,11,40,48,100,420,625
2023-03,4440 - Department of State Hospitals,0,380,182,150,226,386,1324
2023-03,4560 - Mental Health Services Oversight and Accountability Commission,8,3,7,10,14,7,49
2023-03,4700 - Department of Community Services and Development,1,0,2,4,3,108,118
2023-03,4800 - California Health Benefit Exchange,19,4,28,52,63,1145,1311
2023-03,5160 - Department of Rehabilitation,148,135,413,490,231,238,1655
2023-03,5170 - State Independent Living Council,0,0,0,0,0,2,2
2023-03,5175 - Department of Child Support Services,0,13,12,9,94,460,588
2023-03,5180 - Department of Social Services,5,401,1400,363,590,1710,4469
2023-03,5225 - Department of Corrections and Rehabilitation,927,427,688,544,395,1648,4629
2023-03,5227 - Board of State and Community Corrections,11,2,1,6,86,8,114
2023-03,5420 - Prison Industry Authority,17,5,47,93,42,11,215
2023-03,6100 - Department of Education,194,15,22,87,94,921,1333
2023-03,6120 - California State Library,3,22,31,18,17,65,156
2023-03,6125 - Education Audit Appeals Panel,0,0,0,1,2,0,3
2023-03,6200 - California School for the Blind,16,3,1,2,0,0,22
2023-03,6240 - California School for the Deaf - Fremont,0,0,0,0,0,4,4
2023-03,6250 - California School for the Deaf - Riverside,5,3,5,2,2,0,17
2023-03,6260 - Diagnostic Centers,22,1,3,0,0,0,26
2023-03,6360 - Commission on Teacher Credentialing,18,8,24,24,84,24,182
2023-03,6870 - Board of Governors of the California Community Colleges,0,0,1,5,3,176,185
2023-03,"6980 - Student Aid Commission, California",5,1,1,10,21,90,128
2023-03,7100 - Employment Development Department,42,254,396,797,716,5125,7330
2023-03,7120 - California Workforce Development Board,0,0,0,0,0,83,83
2023-03,7300 - Agricultural Labor Relations Board,9,0,4,37,5,6,61
2023-03,7320 - Public Employment Relations Board,2,3,5,18,25,9,62
2023-03,7501 - Department of Human Resources,5,13,10,66,59,141,294
2023-03,7502 - California Department of Technology,77,6,8,32,57,783,963
2023-03,7503 - State Personnel Board,1,0,0,4,15,51,71
2023-03,7504 - Office of Data and Innovation,0,0,0,2,5,36,43
2023-03,7600 - California Department of Tax and Fee Administration,25,13,81,394,734,2410,3657
2023-03,7730 - Franchise Tax Board,429,126,916,3333,212,170,5186
2023-03,7760 - Department of General Services,356,29,317,220,232,895,2049
2023-03,7870 - California Victim Compensation Board,2,0,10,15,199,0,226
2023-03,7900 - Public Employees' Retirement System,86,123,1818,11,8,260,2306
2023-03,7910 - Office of Administrative Law,0,2,7,6,7,2,24
2023-03,7920 - State Teachers' Retirement System,8,11,208,991,36,5,1259
2023-03,8120 - Commission on Peace Officer Standards and Training,3,2,147,0,0,13,165
2023-03,8140 - State Public Defender,7,1,12,15,6,48,89
2023-03,8570 - Department of Food and Agriculture,61,22,49,79,89,113,413
2023-03,8620 - Fair Political Practices Commission,1,0,2,10,17,61,91
2023-03,8660 - Public Utilities Commission,23,6,54,46,87,1096,1312
2023-03,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",0,0,0,3,4,0,7
2023-03,8825 - Commission on Asian and Pacific Islander American Affairs,0,0,0,0,0,3,3
2023-03,"8830 - Law Revision Commission, California",0,0,0,0,0,8,8
2023-03,8860 - Department of Finance,7,7,27,275,28,39,383
2023-03,8880 - Financial Information System for California,2,8,0,10,24,277,321
2023-03,"8885 - States Mandates, Commission on",0,0,3,0,2,10,15
2023-03,8940 - Military Department,1,8,29,52,11,4,105
2023-03,8955 - Department of Veterans Affairs,36,21,62,129,103,126,477
2023-03,A059 - California Correctional Health Care Services,32,621,535,535,329,969,3021
2023-03,A279 - Unemployment Insurance Appeals Board,142,21,31,77,59,65,395
2023-03,A281 - Employment Training Panel,0,9,12,10,38,5,74
2023-03,A314 - California Science Center,6,3,22,0,0,3,34
2023-03,A341 - California Earthquake Authority,0,0,2,7,6,50,65
2023-03,A424 - Cradle-to-Career,0,0,0,6,0,6,12
2023-03,A541 - Board of Forestry and Fire Protection,0,1,0,3,3,2,9
2023-04,0500 - Governor's Office,28,9,29,40,12,12,130
2023-04,0509 - Governor's Office of Business and Economic Development (GO-Biz),0,7,4,20,14,105,150
2023-04,0511 - Secretary for Government Operations Agency,0,0,2,16,8,0,26
2023-04,"0515 - Secretary for Business, Consumer Services, and Housing Agency",1,3,6,6,7,47,70
2023-04,0521 - Secretary for Transportation Agency,0,0,3,16,0,0,19
2023-04,0530 - Secretary for California Health and Human Services Agency,1,2,11,7,12,56,89
2023-04,0531 - Office of Systems Integration,5,2,1,9,16,360,393
